promptid,stage,judge,digest,seed,num_ctx,instrument,system_mode,forced_schema,FCD,FGR,FDF,ECS,clamped,approx_tokens,latency_s,attempts,outcome
133,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.4,0.2,0.3,0,1383,18.9,1,ok
134,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.1,0.2,0,1521,19.55,1,ok
134,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.85,0.3,0.6,0,1521,19.55,1,ok
134,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.4,0.15,0.3,0,1521,19.55,1,ok
135,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.2,0.3,0,1587,20.0,1,ok
135,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.85,0.4,0.7,0,1587,20.0,1,ok
135,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.6,0.3,0.5,0,1587,20.0,1,ok
136,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.6,0.1,0.2,0,1575,19.86,1,ok
136,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.85,0.3,0.6,0,1575,19.86,1,ok
136,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.4,0.15,0.3,0,1575,19.86,1,ok
137,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.85,0.1,0.2,0,1450,19.98,1,ok
137,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.4,0.3,0.6,0,1450,19.98,1,ok
137,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.1,0.1,0.3,0,1450,19.98,1,ok
138,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1212,20.51,1,missing_keys
138,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1212,20.51,1,missing_keys
138,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1212,20.51,1,missing_keys
139,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.3,0.4,0,1434,19.64,1,ok
139,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.6,0.5,0.6,0,1434,19.64,1,ok
139,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.3,0.1,0.2,0,1434,19.64,1,ok
140,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.7,0.1,0.2,0,1422,18.65,1,ok
140,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.9,0.3,0.6,0,1422,18.65,1,ok
140,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.4,0.2,0.4,0,1422,18.65,1,ok
141,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.3,0.4,0,1519,21.67,1,ok
141,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.75,0.2,0.3,0,1519,21.67,1,ok
141,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.3,0.1,0.2,0,1519,21.67,1,ok
142,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.3,0.2,0,1388,18.46,1,ok
142,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.6,0.15,0.3,0,1388,18.46,1,ok
142,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.2,0.05,0.1,0,1388,18.46,1,ok
143,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.3,0.4,0,1344,19.16,1,ok
143,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.85,0.7,0.9,0,1344,19.16,1,ok
143,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.6,0.5,0.6,0,1344,19.16,1,ok
144,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1064,19.76,1,missing_keys
144,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1064,19.76,1,missing_keys
144,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1064,19.76,1,missing_keys
145,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.7,0.2,0.3,0,1218,17.7,1,ok
145,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.6,0.1,0.2,0,1218,17.7,1,ok
145,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.4,0.5,0.6,0,1218,17.7,1,ok
146,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.3,0.4,0,963,16.53,1,ok
146,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.2,0.6,0.8,0,963,16.53,1,ok
146,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.1,0.5,0.7,0,963,16.53,1,ok
147,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.8,0.9,0,601,15.87,1,ok
147,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.6,0.5,0.7,0,601,15.87,1,ok
147,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.3,0.4,0.6,0,601,15.87,1,ok
148,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.2,0.3,0,1436,19.42,1,ok
148,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.85,0.4,0.7,0,1436,19.42,1,ok
148,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.9,0.3,0.6,0,1436,19.42,1,ok
149,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.8,0.9,0,548,17.17,1,ok
149,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.1,0.4,0.6,0,548,17.17,1,ok
149,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.1,0.2,0.4,0,548,17.17,1,ok
150,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.85,0.2,0.4,0,1445,19.38,1,ok
150,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.6,0.3,0.8,0,1445,19.38,1,ok
150,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.4,0.1,0.5,0,1445,19.38,1,ok
151,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1037,18.81,1,missing_keys
151,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1037,18.81,1,missing_keys
151,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1037,18.81,1,missing_keys
152,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.1,0.2,0,1313,17.92,1,ok
152,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.4,0.3,0.5,0,1313,17.92,1,ok
152,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.2,0.6,0.7,0,1313,17.92,1,ok
153,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.6,0.1,0.2,0,1078,16.8,1,ok
153,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.3,0.2,0.5,0,1078,16.8,1,ok
153,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.1,0.1,0.4,0,1078,16.8,1,ok
154,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.4,0.3,0,1514,18.3,1,ok
154,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.75,0.2,0.4,0,1514,18.3,1,ok
154,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.3,0.1,0.2,0,1514,18.3,1,ok
155,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1168,18.99,1,missing_keys
155,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1168,18.99,1,missing_keys
155,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1168,18.99,1,missing_keys
156,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.85,0.1,0.2,0,1347,17.64,1,ok
156,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.3,0.6,0.7,0,1347,17.64,1,ok
156,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.25,0.15,0.4,0.85,0,1347,17.64,1,ok
157,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.6,0.1,0.3,0,1430,17.48,1,ok
157,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.9,0.5,0.7,0,1430,17.48,1,ok
157,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.4,0.2,0.5,0,1430,17.48,1,ok
158,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.85,0.1,0.2,0,1476,18.2,1,ok
158,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.3,0.5,0.6,0,1476,18.2,1,ok
158,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.1,0.3,0.4,0,1476,18.2,1,ok
159,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.3,0.2,0,1380,17.48,1,ok
159,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.85,0.6,0.7,0,1380,17.48,1,ok
159,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.3,0.2,0.4,0,1380,17.48,1,ok
160,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.1,0.2,0,1518,18.36,1,ok
160,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.75,0.3,0.6,0,1518,18.36,1,ok
160,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.4,0.15,0.3,0,1518,18.36,1,ok
161,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.1,0.2,0,1602,20.61,1,ok
161,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.3,0.5,0.6,0,1602,20.61,1,ok
161,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.1,0.2,0.4,0,1602,20.61,1,ok
162,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.1,0.2,0,1400,18.92,1,ok
162,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.7,0.4,0.6,0,1400,18.92,1,ok
162,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.25,0.3,0.2,0.4,0,1400,18.92,1,ok
163,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.1,0.2,0,1447,18.21,1,ok
163,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.4,0.3,0.7,0,1447,18.21,1,ok
163,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.2,0.1,0.4,0,1447,18.21,1,ok
164,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.7,0.1,0.2,0,1965,19.17,1,ok
164,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.9,0.3,0.4,0,1965,19.17,1,ok
164,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.6,0.1,0.3,0,1965,19.17,1,ok
165,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.85,0.1,0.2,0,1666,18.83,1,ok
165,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.3,0.5,0.6,0,1666,18.83,1,ok
165,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.4,0.2,0.4,0,1666,18.83,1,ok
166,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.6,0.1,0.2,0,1394,18.24,1,ok
166,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.85,0.3,0.4,0,1394,18.24,1,ok
166,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.75,0.1,0.3,0,1394,18.24,1,ok
167,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.3,0.4,0,1516,18.29,1,ok
167,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.75,0.2,0.3,0,1516,18.29,1,ok
167,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.6,0.1,0.2,0,1516,18.29,1,ok
168,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.1,0.2,0,1042,17.37,1,ok
168,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.75,0.4,0.8,0,1042,17.37,1,ok
168,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.6,0.3,0.7,0,1042,17.37,1,ok
169,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1122,19.16,1,missing_keys
169,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1122,19.16,1,missing_keys
169,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1122,19.16,1,missing_keys
170,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.1,0.2,0,1162,17.54,1,ok
170,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.3,0.5,0.7,0,1162,17.54,1,ok
170,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.2,0.4,0.6,0,1162,17.54,1,ok
171,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.1,0.3,0,1078,17.01,1,ok
171,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.85,0.4,0.7,0,1078,17.01,1,ok
171,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.9,0.6,0.85,0,1078,17.01,1,ok
172,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1177,18.95,1,missing_keys
172,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1177,18.95,1,missing_keys
172,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1177,18.95,1,missing_keys
173,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.1,0.3,0,1207,16.99,1,ok
173,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.85,0.4,0.7,0,1207,16.99,1,ok
173,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.9,0.6,0.8,0,1207,16.99,1,ok
174,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.1,0.3,0,1602,18.01,1,ok
174,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.85,0.2,0.4,0,1602,18.01,1,ok
174,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.6,0.15,0.35,0,1602,18.01,1,ok
175,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1207,18.64,1,missing_keys
175,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1207,18.64,1,missing_keys
175,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1207,18.64,1,missing_keys
176,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.1,0.3,0,1115,16.15,1,ok
176,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.85,0.2,0.4,0,1115,16.15,1,ok
176,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.6,0.15,0.35,0,1115,16.15,1,ok
177,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.45,0.3,0.1,0.2,0,1439,17.19,1,ok
177,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.35,0.85,0.4,0.6,0,1439,17.19,1,ok
177,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.5,0.2,0.4,0,1439,17.19,1,ok
178,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.1,0.2,0,1043,16.04,1,ok
