promptid,stage,judge,digest,seed,num_ctx,FCD,FGR,FDF,ECS,clamped,approx_tokens,latency_s,attempts
163,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.9,0.0,0.0,1.0,0,106,1.83,1
164,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,1.0,0.05,0.9,0,1105,3.67,1
164,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,469,2.28,1
164,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,153,1.84,1
165,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.83,0.92,0.0,1.0,0,861,3.36,1
165,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.67,0,419,2.26,1
165,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,1.0,0,148,1.86,1
166,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,542,2.29,1
166,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,478,2.28,1
166,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,139,1.85,1
167,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,857,3.34,1
167,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,1.0,0,338,2.08,1
167,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,1.0,0,84,1.83,1
168,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.8,1.0,0.0,0.5,0,332,2.06,1
168,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,349,2.06,1
168,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,127,1.85,1
169,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.8,0.4,0.0,1.0,0,443,2.26,1
169,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,307,2.05,1
169,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,141,1.84,1
170,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.65,0.0,1.0,0,452,2.27,1
170,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,322,2.05,1
170,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,155,1.85,1
171,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,0.0,1.0,0,399,2.06,1
171,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,296,2.03,1
171,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.0,0.0,1.0,0,147,1.83,1
172,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.65,0.0,1.0,0,514,2.28,1
172,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,1.0,0.5,0.75,0,325,2.06,1
172,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,105,1.84,1
173,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.9,0.8,0.0,1.0,0,523,2.28,1
173,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,1.0,0,282,2.04,1
173,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,169,1.85,1
174,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.65,0.0,1.0,0,805,2.95,1
174,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,415,2.24,1
174,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,0.0,1.0,0.5,0,145,1.84,1
175,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.65,0.0,1.0,0,578,2.3,1
175,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,257,2.02,1
175,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,137,1.86,1
176,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.9,0.6,0.0,1.0,0,452,2.27,1
176,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,312,2.05,1
176,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,1.0,0.0,0.0,1.0,0,117,1.84,1
177,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,0.0,1.0,0,642,2.57,1
177,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,392,2.06,1
177,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,168,1.85,1
178,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.9,1.0,0.0,0.5,0,452,2.26,1
178,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,239,2.02,1
178,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.0,0.0,0.5,0,114,1.84,1
179,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.9,0.8,0.0,1.0,0,485,2.28,1
179,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,259,2.05,1
179,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,116,1.85,1
180,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,857,3.35,1
180,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,339,2.11,1
180,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.0,0.0,1.0,0,84,1.82,1
181,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.83,0.67,0.0,1.0,0,689,2.59,1
181,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,585,2.28,1
181,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,147,1.84,1
182,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.92,0.88,0.0,1.0,0,619,2.59,1
182,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,366,2.09,1
182,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,0.5,0,133,1.84,1
183,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.95,0.0,1.0,0,675,2.89,1
183,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,394,2.1,1
183,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,140,1.84,1
184,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,1.0,0.0,0.5,0,660,2.91,1
184,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,299,2.04,1
184,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,100,1.82,1
185,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.8,1.0,0.2,0.9,0,692,2.96,1
185,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,1.0,0.75,0,326,2.08,1
185,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,131,1.85,1
186,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,1.0,0.25,0.75,0,875,3.36,1
186,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,298,2.06,1
186,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,0.5,0,116,1.83,1
187,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.65,0.0,0.75,0,865,2.95,1
187,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,1.0,1.0,1.0,0,279,2.06,1
187,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,0.0,0.0,1.0,0,80,1.82,1
188,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,1.0,0.25,0.75,0,796,2.97,1
188,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,267,2.05,1
188,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,104,1.84,1
189,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.75,0.0,1.0,0,802,3.38,1
189,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.8,0.6,1.0,0.9,0,305,2.08,1
189,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,108,1.84,1
190,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,1.0,0.25,0.75,0,614,2.57,1
190,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,305,2.04,1
190,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,131,1.84,1
191,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.65,0.0,1.0,0,746,2.95,1
191,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,332,2.07,1
191,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,123,1.84,1
192,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.9,1.0,0.2,0.8,0,551,2.55,1
192,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,322,2.05,1
192,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,129,1.84,1
193,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,858,3.36,1
193,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,1.0,0.75,0,339,2.09,1
193,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,85,1.82,1
194,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.9,1.0,0.0,0.5,0,342,2.06,1
194,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,298,2.03,1
194,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,125,1.83,1
195,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,825,3.35,1
195,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,1.0,0,282,2.05,1
195,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.5,0,126,1.84,1
196,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.88,0.0,1.0,0,598,2.58,1
196,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.67,0,361,2.06,1
196,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,1.0,0,167,1.85,1
197,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,797,3.33,1
197,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,1.0,0.75,0,295,2.05,1
197,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,0.5,1.0,0.75,0,107,1.82,1
198,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,944,3.66,1
198,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,317,2.09,1
198,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,132,1.87,1
199,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.88,0.0,1.0,0,768,2.95,1
199,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,355,2.1,1
199,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,122,1.84,1
200,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,1062,3.76,1
200,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,1.0,0.25,0,339,2.11,1
200,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,0.0,0.0,1.0,0,99,1.82,1
201,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.875,0.125,1.0,0,802,2.97,1
201,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,1.0,0.5,0.75,0,244,2.05,1
201,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,0.0,1.0,0.5,0,126,1.85,1
202,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.83,1.0,0.0,1.0,0,1172,4.21,1
202,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,341,2.14,1
202,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,111,1.84,1
203,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,1037,3.33,1
203,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.88,1.0,0.83,0,453,2.28,1
203,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,180,1.84,1
204,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.9,1.0,0.2,0.8,0,772,2.9,1
204,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,312,2.15,1
204,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.0,0.0,1.0,0,118,1.85,1
205,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,952,3.72,1
205,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,242,2.06,1
205,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,1.0,0.5,0.75,0,119,1.85,1
206,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,717,2.94,1
206,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,0.25,1.0,0,297,2.07,1
206,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,163,1.88,1
207,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.8,1.0,0.2,0.9,0,721,2.97,1
207,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,280,2.05,1
207,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,159,1.85,1
208,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.65,0.05,0.75,0,526,2.59,1
208,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,1.0,0.8,0,381,2.23,1
208,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,200,2.01,1
209,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,1.0,1.0,1.0,0,73,1.84,1
209,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,1.0,0.5,0.75,0,231,2.01,1
209,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,0.0,1.0,1.0,0,61,1.82,1
210,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.88,0.25,0.67,0,562,2.58,1
210,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,0.0,1.0,0.75,0,311,2.04,1
210,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,102,1.82,1
211,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.95,0.0,1.0,0,635,2.59,1
211,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,1.0,0.75,0,349,2.08,1
211,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,98,1.84,1
212,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,0.0,1.0,0,514,2.29,1
212,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,289,2.05,1
212,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,129,1.84,1
213,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.65,0.55,0.75,0,589,2.58,1
213,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,1.0,0,491,2.26,1
213,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,184,1.85,1
214,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,1.0,0,442,2.27,1
214,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,1.0,0,300,2.03,1
214,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,1.0,0,152,1.85,1
215,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.9,0.8,1.0,0.75,0,420,2.25,1
215,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,1.0,0,250,2.11,1
215,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,1.0,0.0,0.0,1.0,0,154,1.94,1
216,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,0.25,0.75,0,646,2.58,1
216,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,1.0,0,265,2.18,1
216,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,153,2.0,1
217,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.0,1.0,0.0,1.0,0,62,1.99,1
217,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.0,0.0,1.0,1.0,0,159,1.95,1
217,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.0,1.0,1.0,1.0,0,63,1.89,1
