promptid,stage,judge,digest,seed,num_ctx,FCD,FGR,FDF,ECS,clamped,approx_tokens,latency_s,attempts
146,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.75,0.0,0.5,0,310,5.37,1
146,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,265,5.34,1
146,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,150,4.86,1
147,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,1.0,0,79,4.79,1
147,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,224,4.75,1
147,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,62,4.47,1
148,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.65,0.0,0.0,0.4,0,669,6.91,1
148,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.33,0,346,5.59,1
148,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.25,0,180,4.9,1
149,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,1.0,0,75,4.82,1
149,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,166,4.95,1
149,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,66,4.94,1
150,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,799,6.88,1
150,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.5,0,302,5.42,1
150,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.5,0,105,4.78,1
151,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.0,0,484,5.85,1
151,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.0,0,215,4.7,1
151,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.0,0,97,4.74,1
152,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.8,0.0,0.2,0,605,6.58,1
152,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.6,0.0,0.0,0.0,0,314,5.35,1
152,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.8,0.0,0.0,1.0,0,152,4.76,1
153,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.6,0.4,0.0,0.0,0,480,5.75,1
153,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.4,0.0,0.0,0.0,0,253,4.71,1
153,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,107,4.72,1
154,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.86,0.0,0.5,0,855,6.88,1
154,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,1.0,0,336,5.4,1
154,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,1.0,0,82,4.76,1
155,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.67,0.11,0.33,0,553,5.63,1
155,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.33,0.0,0.0,0,283,5.31,1
155,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,95,4.71,1
156,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,677,6.36,1
156,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.5,0,285,5.38,1
156,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,1.0,0,152,4.74,1
157,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.65,0.45,0.0,0.3,0,689,6.17,1
157,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.5,0.0,0.0,0,383,5.25,1
157,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.5,0,124,4.73,1
158,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.9,0.0,0.3,0,831,6.83,1
158,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,314,5.38,1
158,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,93,4.72,1
159,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.65,0.0,0.4,0,690,7.3,1
159,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.5,0,325,5.38,1
159,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.5,0,129,4.72,1
160,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.9,0.0,0.4,0,873,6.81,1
160,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.5,0,297,5.3,1
160,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,115,4.72,1
161,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.9,1.0,0.0,0.5,0,875,6.81,1
161,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,365,5.22,1
161,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.5,0,125,4.74,1
162,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.9,0.0,0.4,0,795,6.62,1
162,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.5,0,266,4.71,1
162,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,102,4.81,1
163,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,801,6.8,1
163,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.5,0,304,5.37,1
163,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.6,0.0,0.0,0.5,0,106,4.73,1
164,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.8,0.0,0.4,0,1105,7.19,1
164,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,469,6.05,1
164,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.5,0.0,0.0,0,153,4.75,1
165,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,861,6.79,1
165,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,419,5.24,1
165,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,148,4.73,1
166,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.67,0.0,0.33,0,542,5.91,1
166,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.5,0.0,0.0,0,478,6.01,1
166,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.5,0.0,0.0,0,139,4.72,1
167,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.86,0.0,0.5,0,857,6.73,1
167,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,1.0,0,338,5.37,1
167,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,1.0,0,84,4.45,1
168,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.4,0.0,0.0,0,332,5.31,1
168,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,349,5.31,1
168,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,127,4.75,1
169,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,443,5.17,1
169,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.4,0.0,0.0,0.0,0,307,5.32,1
169,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.5,0,141,4.73,1
170,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.75,0.0,0.0,0,452,5.76,1
170,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,322,5.3,1
170,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,155,4.73,1
171,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.5,0,399,5.32,1
171,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,296,5.29,1
171,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,147,4.75,1
172,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.65,0.15,0.0,0.0,0,514,5.98,1
172,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,325,5.32,1
172,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,105,4.74,1
173,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.0,0.0,0.0,0,523,5.84,1
173,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,282,5.25,1
173,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.4,0.0,0.0,0.5,0,169,4.72,1
174,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.65,0.0,0.0,0.0,0,805,7.29,1
174,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.4,0.0,0.0,0.5,0,415,5.29,1
174,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,145,4.73,1
175,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.6,0.0,0.0,0.0,0,578,5.67,1
175,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,257,5.24,1
175,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,137,4.74,1
176,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,452,5.95,1
176,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,312,5.06,1
176,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,117,4.75,1
177,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,642,6.32,1
177,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.0,0,392,5.22,1
177,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,168,4.72,1
178,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,452,5.94,1
178,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,239,4.68,1
178,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,114,4.75,1
179,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,485,5.95,1
179,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.0,0,259,5.24,1
179,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.0,0,116,4.74,1
180,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,1.0,0.0,0.5,0,857,6.66,1
180,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,1.0,0,339,5.35,1
180,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,1.0,0,84,4.71,1
181,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.4,0.0,0.1,0.0,0,689,6.57,1
181,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,585,5.64,1
181,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,147,4.74,1
182,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.85,0.0,0.0,0,619,6.05,1
182,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,366,5.24,1
182,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,133,4.74,1
183,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.4,0.0,0.6,0,675,5.89,1
183,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,394,5.25,1
183,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,140,4.74,1
184,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.67,0.0,0.5,0,660,5.72,1
184,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.5,0,299,5.33,1
184,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.33,0,100,4.71,1
185,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.65,0.0,0.4,0,692,7.29,1
185,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.5,0,326,5.38,1
185,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,131,4.74,1
186,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.9,0.0,0.4,0,875,6.67,1
186,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.5,0,298,5.3,1
186,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,116,4.71,1
187,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,865,6.46,1
187,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,279,5.35,1
187,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,80,4.69,1
188,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.9,0.0,0.0,0,796,6.61,1
188,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,267,4.72,1
188,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,104,4.72,1
189,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,802,6.67,1
189,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.5,0,305,5.37,1
189,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.5,0,108,4.74,1
190,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.0,0,614,5.49,1
190,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,305,5.31,1
190,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,131,4.75,1
191,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,746,7.3,1
191,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.0,0.0,0.0,0,332,5.38,1
191,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,123,4.72,1
192,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.5,0.0,0.5,0,551,5.6,1
192,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.25,0.0,0.5,0,322,5.33,1
192,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.25,0.0,0.5,0,129,4.73,1
193,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.95,0.0,0.6,0,858,6.68,1
193,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.5,0,339,5.34,1
193,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,1.0,0,85,4.71,1
194,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.0,0,342,5.29,1
194,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,298,5.32,1
